datetime,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,city,hour,day,month,year
2026-04-14 09:00:00,14.0,59,12.4,0.0,954.7,91,3.9,313,Malisheva,9,14,4,2026
2026-04-14 10:00:00,15.8,53,14.4,0.0,954.7,99,3.0,284,Malisheva,10,14,4,2026
2026-04-14 11:00:00,17.7,46,16.6,0.0,955.0,96,6.0,267,Malisheva,11,14,4,2026
2026-04-14 12:00:00,19.0,41,17.7,0.0,954.9,98,9.3,262,Malisheva,12,14,4,2026
2026-04-14 13:00:00,19.8,37,17.9,0.0,954.8,100,10.2,263,Malisheva,13,14,4,2026
2026-04-14 14:00:00,21.2,35,18.6,0.0,955.1,48,11.0,272,Malisheva,14,14,4,2026
2026-04-14 15:00:00,20.2,40,17.5,0.0,954.9,28,14.0,290,Malisheva,15,14,4,2026
2026-04-14 16:00:00,20.3,41,17.6,0.0,954.2,13,12.5,302,Malisheva,16,14,4,2026
2026-04-14 17:00:00,20.2,40,17.9,0.0,954.3,20,9.2,293,Malisheva,17,14,4,2026
2026-04-14 18:00:00,19.8,40,17.7,0.0,954.1,30,7.5,323,Malisheva,18,14,4,2026
2026-04-14 19:00:00,17.7,51,16.4,0.0,953.9,10,3.9,323,Malisheva,19,14,4,2026
2026-04-14 20:00:00,15.8,54,14.5,0.0,954.2,38,2.7,32,Malisheva,20,14,4,2026
2026-04-14 21:00:00,14.3,59,12.8,0.0,954.8,93,3.9,77,Malisheva,21,14,4,2026
2026-04-14 22:00:00,13.0,64,11.4,0.0,954.8,100,4.6,77,Malisheva,22,14,4,2026
2026-04-14 23:00:00,11.8,69,10.2,0.0,955.2,100,4.8,77,Malisheva,23,14,4,2026
2026-04-15 00:00:00,10.7,73,9.2,0.0,955.2,99,3.4,47,Malisheva,0,15,4,2026
2026-04-15 01:00:00,10.1,75,8.7,0.0,955.4,99,2.3,58,Malisheva,1,15,4,2026
2026-04-15 02:00:00,9.6,78,8.2,0.0,955.2,100,3.1,45,Malisheva,2,15,4,2026
2026-04-15 03:00:00,10.2,77,9.1,0.0,955.3,100,1.0,68,Malisheva,3,15,4,2026
2026-04-15 04:00:00,10.3,77,9.0,0.0,955.4,100,2.4,36,Malisheva,4,15,4,2026
2026-04-15 05:00:00,9.8,83,8.7,0.0,955.5,100,2.4,42,Malisheva,5,15,4,2026
2026-04-15 06:00:00,9.9,86,8.9,0.1,955.6,100,2.5,45,Malisheva,6,15,4,2026
2026-04-15 07:00:00,10.3,87,9.2,0.1,956.0,100,4.7,28,Malisheva,7,15,4,2026
2026-04-15 08:00:00,12.3,76,11.3,0.1,956.8,68,3.2,357,Malisheva,8,15,4,2026
2026-04-15 09:00:00,14.5,64,13.6,0.0,957.1,56,2.3,328,Malisheva,9,15,4,2026
2026-04-15 10:00:00,16.0,57,15.0,0.0,957.2,83,1.7,58,Malisheva,10,15,4,2026
2026-04-15 11:00:00,17.7,51,17.1,0.0,957.3,83,1.3,74,Malisheva,11,15,4,2026
2026-04-15 12:00:00,19.3,46,19.0,0.0,956.8,54,1.8,96,Malisheva,12,15,4,2026
2026-04-15 13:00:00,20.4,42,19.3,0.0,956.0,41,5.4,92,Malisheva,13,15,4,2026
2026-04-15 14:00:00,20.9,39,19.3,0.0,956.3,53,10.3,97,Malisheva,14,15,4,2026
2026-04-15 15:00:00,21.1,36,18.7,0.0,956.0,38,11.1,83,Malisheva,15,15,4,2026
2026-04-15 16:00:00,20.7,37,17.7,0.0,955.3,95,13.1,67,Malisheva,16,15,4,2026
2026-04-15 17:00:00,20.0,40,16.8,0.0,955.2,100,14.6,56,Malisheva,17,15,4,2026
2026-04-15 18:00:00,18.5,46,15.3,0.0,955.1,100,15.7,50,Malisheva,18,15,4,2026
2026-04-15 19:00:00,16.7,53,13.6,0.0,954.9,100,15.7,54,Malisheva,19,15,4,2026
2026-04-15 20:00:00,15.2,61,12.5,0.0,955.3,100,13.9,63,Malisheva,20,15,4,2026
2026-04-15 21:00:00,14.4,65,12.2,0.0,955.8,100,11.2,62,Malisheva,21,15,4,2026
2026-04-15 22:00:00,12.7,73,10.9,0.0,955.8,46,8.5,54,Malisheva,22,15,4,2026
2026-04-15 23:00:00,11.3,81,9.8,0.0,955.7,65,7.1,38,Malisheva,23,15,4,2026
2026-04-16 00:00:00,10.7,84,9.3,0.0,955.7,89,5.9,38,Malisheva,0,16,4,2026
2026-04-16 01:00:00,10.3,86,8.9,0.0,956.0,100,5.8,36,Malisheva,1,16,4,2026
2026-04-16 02:00:00,11.0,80,9.8,0.0,956.0,100,4.2,36,Malisheva,2,16,4,2026
2026-04-16 03:00:00,11.8,76,10.3,0.0,956.0,100,5.6,48,Malisheva,3,16,4,2026
2026-04-16 04:00:00,11.9,75,10.7,0.0,955.8,100,4.3,28,Malisheva,4,16,4,2026
2026-04-16 05:00:00,11.7,76,10.4,0.0,955.9,100,4.4,30,Malisheva,5,16,4,2026
2026-04-16 06:00:00,11.6,77,10.4,0.0,956.0,100,4.1,23,Malisheva,6,16,4,2026
2026-04-16 07:00:00,12.0,75,10.5,0.0,956.2,99,6.4,16,Malisheva,7,16,4,2026
2026-04-16 08:00:00,13.6,68,12.2,0.0,956.7,100,5.6,31,Malisheva,8,16,4,2026
2026-04-16 09:00:00,15.6,59,13.7,0.0,956.8,100,8.7,50,Malisheva,9,16,4,2026
2026-04-16 10:00:00,17.5,52,14.9,0.0,957.0,100,13.0,57,Malisheva,10,16,4,2026
2026-04-16 11:00:00,17.6,52,14.8,0.0,956.9,100,14.6,64,Malisheva,11,16,4,2026
2026-04-16 12:00:00,18.6,48,16.3,0.0,956.8,100,11.5,87,Malisheva,12,16,4,2026
2026-04-16 13:00:00,18.9,48,16.9,0.0,956.5,97,9.0,87,Malisheva,13,16,4,2026
2026-04-16 14:00:00,19.5,43,17.3,0.0,956.2,100,9.4,102,Malisheva,14,16,4,2026
2026-04-16 15:00:00,21.1,36,18.9,0.0,955.9,100,8.6,89,Malisheva,15,16,4,2026
2026-04-16 16:00:00,20.5,38,17.3,0.0,955.5,97,14.1,80,Malisheva,16,16,4,2026
2026-04-16 17:00:00,19.7,43,16.8,0.0,955.3,70,14.1,73,Malisheva,17,16,4,2026
2026-04-16 18:00:00,18.8,49,15.9,0.0,955.1,98,15.7,62,Malisheva,18,16,4,2026
2026-04-16 19:00:00,17.3,56,14.8,0.0,954.9,100,14.1,58,Malisheva,19,16,4,2026
2026-04-16 20:00:00,16.3,58,14.4,0.0,955.4,100,9.3,50,Malisheva,20,16,4,2026
2026-04-16 21:00:00,16.6,57,15.0,0.0,955.9,100,7.8,46,Malisheva,21,16,4,2026
2026-04-16 22:00:00,16.5,56,14.7,0.0,956.4,100,8.3,46,Malisheva,22,16,4,2026
2026-04-16 23:00:00,16.5,54,14.3,0.0,956.5,100,9.6,49,Malisheva,23,16,4,2026
2026-04-17 00:00:00,16.1,53,13.5,0.0,956.1,12,11.6,42,Malisheva,0,17,4,2026
2026-04-17 01:00:00,14.1,60,11.9,0.0,955.7,20,8.8,47,Malisheva,1,17,4,2026
2026-04-17 02:00:00,13.6,65,12.1,0.0,955.4,100,5.8,56,Malisheva,2,17,4,2026
2026-04-17 03:00:00,13.7,65,11.9,0.0,955.3,91,7.0,58,Malisheva,3,17,4,2026
2026-04-17 04:00:00,13.2,67,11.3,0.0,955.1,88,7.9,60,Malisheva,4,17,4,2026
2026-04-17 05:00:00,12.3,70,10.4,0.0,954.8,90,8.0,62,Malisheva,5,17,4,2026
2026-04-17 06:00:00,11.0,74,8.9,0.0,954.6,91,8.3,60,Malisheva,6,17,4,2026
2026-04-17 07:00:00,12.1,69,9.9,0.0,955.2,41,9.4,61,Malisheva,7,17,4,2026
2026-04-17 08:00:00,15.1,57,13.1,0.0,955.8,27,7.3,65,Malisheva,8,17,4,2026
2026-04-17 09:00:00,17.1,49,14.5,0.0,955.9,22,11.0,56,Malisheva,9,17,4,2026
2026-04-17 10:00:00,18.7,43,15.7,0.0,956.0,0,13.5,46,Malisheva,10,17,4,2026
2026-04-17 11:00:00,20.2,36,17.8,0.0,955.9,16,13.6,53,Malisheva,11,17,4,2026
2026-04-17 12:00:00,21.2,31,18.4,0.0,955.1,9,15.8,54,Malisheva,12,17,4,2026
2026-04-17 13:00:00,22.0,30,19.3,0.0,954.4,3,17.1,56,Malisheva,13,17,4,2026
2026-04-17 14:00:00,22.2,28,19.1,0.0,953.6,15,16.4,45,Malisheva,14,17,4,2026
2026-04-17 15:00:00,22.4,28,18.8,0.0,953.0,42,16.7,40,Malisheva,15,17,4,2026
2026-04-17 16:00:00,21.5,30,17.4,0.0,952.2,16,17.1,42,Malisheva,16,17,4,2026
2026-04-17 17:00:00,21.2,31,17.0,0.0,952.0,11,17.7,50,Malisheva,17,17,4,2026
2026-04-17 18:00:00,19.3,38,15.1,0.0,952.0,31,19.8,50,Malisheva,18,17,4,2026
2026-04-17 19:00:00,17.7,45,14.2,0.0,952.5,22,16.3,53,Malisheva,19,17,4,2026
2026-04-17 20:00:00,16.2,52,13.3,0.0,952.9,98,13.8,40,Malisheva,20,17,4,2026
2026-04-17 21:00:00,16.1,52,13.7,0.0,953.8,100,9.8,36,Malisheva,21,17,4,2026
2026-04-17 22:00:00,15.8,51,13.3,0.0,954.2,100,9.5,39,Malisheva,22,17,4,2026
2026-04-17 23:00:00,15.3,51,13.0,0.0,954.1,100,7.7,33,Malisheva,23,17,4,2026
2026-04-18 00:00:00,14.9,51,12.5,0.0,954.1,92,7.7,37,Malisheva,0,18,4,2026
2026-04-18 01:00:00,14.0,54,11.7,0.0,953.9,11,6.9,43,Malisheva,1,18,4,2026
2026-04-18 02:00:00,12.8,59,10.4,0.0,953.5,2,7.8,48,Malisheva,2,18,4,2026
2026-04-18 03:00:00,11.6,63,9.5,0.0,953.0,2,6.3,66,Malisheva,3,18,4,2026
2026-04-18 04:00:00,10.6,67,8.4,0.0,952.9,0,6.2,68,Malisheva,4,18,4,2026
2026-04-18 05:00:00,9.6,71,7.4,0.0,952.8,0,6.3,63,Malisheva,5,18,4,2026
2026-04-18 06:00:00,8.6,74,6.4,0.0,952.7,0,5.4,60,Malisheva,6,18,4,2026
2026-04-18 07:00:00,10.3,66,8.0,0.0,953.4,0,6.0,49,Malisheva,7,18,4,2026
2026-04-18 08:00:00,13.6,50,11.6,0.0,954.0,0,3.5,35,Malisheva,8,18,4,2026
2026-04-18 09:00:00,16.0,36,12.5,0.0,954.2,0,10.4,34,Malisheva,9,18,4,2026
2026-04-18 10:00:00,17.6,29,13.3,0.0,954.4,0,15.6,37,Malisheva,10,18,4,2026
2026-04-18 11:00:00,19.0,26,15.4,0.0,954.4,12,15.9,48,Malisheva,11,18,4,2026
2026-04-18 12:00:00,19.9,22,15.5,0.0,954.2,55,21.5,44,Malisheva,12,18,4,2026
2026-04-18 13:00:00,19.8,22,15.0,0.0,954.0,30,19.9,41,Malisheva,13,18,4,2026
2026-04-18 14:00:00,20.4,22,16.2,0.0,953.7,54,19.2,38,Malisheva,14,18,4,2026
2026-04-18 15:00:00,20.8,21,16.2,0.0,953.2,54,18.0,14,Malisheva,15,18,4,2026
2026-04-18 16:00:00,19.6,23,14.7,0.0,953.0,56,17.5,41,Malisheva,16,18,4,2026
2026-04-18 17:00:00,19.3,24,14.7,0.0,953.0,80,15.7,45,Malisheva,17,18,4,2026
2026-04-18 18:00:00,18.1,28,13.6,0.0,953.2,45,14.9,41,Malisheva,18,18,4,2026
2026-04-18 19:00:00,16.6,31,13.1,0.0,953.6,23,8.6,41,Malisheva,19,18,4,2026
2026-04-18 20:00:00,15.4,32,11.4,0.0,954.1,3,11.4,55,Malisheva,20,18,4,2026
2026-04-18 21:00:00,13.9,37,9.9,0.0,954.7,0,12.3,55,Malisheva,21,18,4,2026
2026-04-18 22:00:00,12.4,43,8.8,0.0,955.1,0,10.5,63,Malisheva,22,18,4,2026
2026-04-18 23:00:00,11.1,46,7.7,0.0,955.3,0,8.7,73,Malisheva,23,18,4,2026
2026-04-19 00:00:00,9.9,50,6.7,0.0,955.6,0,7.2,77,Malisheva,0,19,4,2026
2026-04-19 01:00:00,8.8,54,5.5,0.0,955.5,0,8.1,69,Malisheva,1,19,4,2026
2026-04-19 02:00:00,7.8,58,4.4,0.0,955.1,0,8.6,53,Malisheva,2,19,4,2026
2026-04-19 03:00:00,7.6,59,4.5,0.0,955.0,0,6.6,61,Malisheva,3,19,4,2026
2026-04-19 04:00:00,6.8,62,3.9,0.0,954.8,0,5.4,53,Malisheva,4,19,4,2026
2026-04-19 05:00:00,6.0,66,3.2,0.0,954.6,0,4.3,48,Malisheva,5,19,4,2026
2026-04-19 06:00:00,5.4,69,2.7,0.0,954.7,0,3.6,45,Malisheva,6,19,4,2026
2026-04-19 07:00:00,7.3,63,4.7,0.0,955.3,0,4.1,45,Malisheva,7,19,4,2026
2026-04-19 08:00:00,10.5,50,8.3,0.0,956.5,0,1.3,262,Malisheva,8,19,4,2026
2026-04-19 09:00:00,12.6,44,9.9,0.0,956.7,0,4.7,242,Malisheva,9,19,4,2026
2026-04-19 10:00:00,14.5,39,12.2,0.0,956.7,2,4.3,237,Malisheva,10,19,4,2026
2026-04-19 11:00:00,16.3,34,14.9,0.0,956.5,34,4.2,230,Malisheva,11,19,4,2026
2026-04-19 12:00:00,17.8,29,16.6,0.0,956.4,49,5.9,225,Malisheva,12,19,4,2026
2026-04-19 13:00:00,18.9,24,17.3,0.0,956.2,14,8.4,222,Malisheva,13,19,4,2026
2026-04-19 14:00:00,19.7,18,17.4,0.0,955.3,0,9.2,211,Malisheva,14,19,4,2026
2026-04-19 15:00:00,20.2,16,17.5,0.0,954.7,0,7.9,197,Malisheva,15,19,4,2026
2026-04-19 16:00:00,20.4,13,17.1,0.0,953.9,0,5.6,174,Malisheva,16,19,4,2026
2026-04-19 17:00:00,20.4,14,16.3,0.0,953.2,0,6.9,165,Malisheva,17,19,4,2026
2026-04-19 18:00:00,19.4,19,15.0,0.0,952.7,1,11.1,148,Malisheva,18,19,4,2026
2026-04-19 19:00:00,17.0,26,13.3,0.0,952.3,7,7.9,145,Malisheva,19,19,4,2026
2026-04-19 20:00:00,16.7,28,12.2,0.0,952.8,91,14.3,228,Malisheva,20,19,4,2026
2026-04-19 21:00:00,15.8,27,11.6,0.0,953.4,95,11.2,238,Malisheva,21,19,4,2026
2026-04-19 22:00:00,14.6,29,11.0,0.0,953.4,34,7.5,233,Malisheva,22,19,4,2026
2026-04-19 23:00:00,13.4,33,9.9,0.0,953.1,22,6.6,206,Malisheva,23,19,4,2026
2026-04-20 00:00:00,11.9,39,8.6,0.0,952.8,28,6.4,196,Malisheva,0,20,4,2026
2026-04-20 01:00:00,10.6,45,7.5,0.0,952.7,56,6.0,187,Malisheva,1,20,4,2026
2026-04-20 02:00:00,10.1,48,7.5,0.0,952.5,7,2.3,157,Malisheva,2,20,4,2026
2026-04-20 03:00:00,8.8,53,6.3,0.0,952.1,30,2.5,150,Malisheva,3,20,4,2026
2026-04-20 04:00:00,8.0,53,5.1,0.0,951.9,2,4.0,120,Malisheva,4,20,4,2026
2026-04-20 05:00:00,7.6,51,4.6,0.0,951.6,17,4.5,113,Malisheva,5,20,4,2026
2026-04-20 06:00:00,7.4,53,4.4,0.0,951.6,76,4.2,110,Malisheva,6,20,4,2026
2026-04-20 07:00:00,9.7,51,7.1,0.0,952.0,3,3.2,109,Malisheva,7,20,4,2026
2026-04-20 08:00:00,12.2,44,9.7,0.0,952.8,60,3.0,205,Malisheva,8,20,4,2026
2026-04-20 09:00:00,14.6,42,11.9,0.0,953.2,80,5.7,198,Malisheva,9,20,4,2026
2026-04-20 10:00:00,16.3,41,13.2,0.0,953.3,100,10.2,214,Malisheva,10,20,4,2026
2026-04-20 11:00:00,17.8,38,14.7,0.0,953.4,73,13.5,227,Malisheva,11,20,4,2026
2026-04-20 12:00:00,18.5,34,14.6,0.0,952.9,68,14.8,232,Malisheva,12,20,4,2026
2026-04-20 13:00:00,17.9,46,14.6,1.1,952.6,92,18.4,241,Malisheva,13,20,4,2026
2026-04-20 14:00:00,16.1,51,13.1,2.9,952.7,95,13.7,231,Malisheva,14,20,4,2026
2026-04-20 15:00:00,17.2,49,14.3,0.0,952.4,50,13.2,217,Malisheva,15,20,4,2026
2026-04-20 16:00:00,16.5,61,13.7,4.4,951.5,49,16.6,206,Malisheva,16,20,4,2026
2026-04-20 17:00:00,16.2,56,14.3,3.1,951.3,80,8.0,196,Malisheva,17,20,4,2026
2026-04-20 18:00:00,15.5,62,13.5,1.3,951.2,47,10.7,194,Malisheva,18,20,4,2026
2026-04-20 19:00:00,12.2,87,10.8,1.8,951.0,77,10.3,102,Malisheva,19,20,4,2026
2026-04-20 20:00:00,11.3,92,10.5,0.0,950.6,33,5.6,97,Malisheva,20,20,4,2026
2026-04-20 21:00:00,10.6,90,9.8,0.0,950.6,25,3.9,156,Malisheva,21,20,4,2026
2026-04-20 22:00:00,10.8,84,9.9,0.0,951.0,5,3.1,249,Malisheva,22,20,4,2026
2026-04-20 23:00:00,10.3,83,9.1,0.0,950.9,21,3.8,253,Malisheva,23,20,4,2026
2026-04-21 00:00:00,9.9,85,8.5,0.0,951.2,42,5.2,297,Malisheva,0,21,4,2026
2026-04-21 01:00:00,9.7,87,8.5,0.8,951.7,36,4.3,345,Malisheva,1,21,4,2026
2026-04-21 02:00:00,10.1,91,8.9,1.1,951.6,86,6.0,27,Malisheva,2,21,4,2026
2026-04-21 03:00:00,9.6,96,8.6,1.5,951.2,68,4.7,94,Malisheva,3,21,4,2026
2026-04-21 04:00:00,9.4,95,8.7,0.0,950.9,100,2.7,122,Malisheva,4,21,4,2026
2026-04-21 05:00:00,9.0,96,8.5,0.4,950.7,100,1.1,351,Malisheva,5,21,4,2026
2026-04-21 06:00:00,9.2,96,8.4,1.7,950.7,100,2.9,356,Malisheva,6,21,4,2026
2026-04-21 07:00:00,9.4,96,8.7,3.5,950.9,100,2.5,60,Malisheva,7,21,4,2026
2026-04-21 08:00:00,9.2,96,7.9,6.8,951.9,100,6.6,116,Malisheva,8,21,4,2026
2026-04-21 09:00:00,9.6,89,8.0,0.6,952.0,100,7.2,103,Malisheva,9,21,4,2026
2026-04-21 10:00:00,9.0,86,6.3,0.3,952.4,100,12.1,58,Malisheva,10,21,4,2026
2026-04-21 11:00:00,9.3,76,5.7,0.2,952.4,93,16.8,48,Malisheva,11,21,4,2026
2026-04-21 12:00:00,11.5,63,8.2,0.1,952.4,100,14.1,52,Malisheva,12,21,4,2026
2026-04-21 13:00:00,12.1,60,9.0,0.1,952.4,100,11.7,54,Malisheva,13,21,4,2026
2026-04-21 14:00:00,8.8,69,5.4,0.0,953.2,100,12.8,56,Malisheva,14,21,4,2026
2026-04-21 15:00:00,9.6,65,6.7,0.3,952.9,100,9.3,74,Malisheva,15,21,4,2026
2026-04-21 16:00:00,9.6,66,7.4,0.3,952.7,100,4.9,114,Malisheva,16,21,4,2026
2026-04-21 17:00:00,9.0,73,7.0,0.3,952.3,99,4.8,158,Malisheva,17,21,4,2026
2026-04-21 18:00:00,8.6,81,7.1,0.1,952.3,100,2.8,195,Malisheva,18,21,4,2026
2026-04-21 19:00:00,8.2,89,7.1,0.4,952.0,100,1.8,204,Malisheva,19,21,4,2026
2026-04-21 20:00:00,7.3,94,6.2,0.3,953.1,100,1.3,82,Malisheva,20,21,4,2026
2026-04-21 21:00:00,7.2,92,6.1,0.0,953.1,100,0.4,243,Malisheva,21,21,4,2026
2026-04-21 22:00:00,7.2,97,5.6,0.1,953.0,100,5.1,337,Malisheva,22,21,4,2026
2026-04-21 23:00:00,7.1,97,5.4,0.7,953.3,100,5.7,332,Malisheva,23,21,4,2026
2026-04-22 00:00:00,7.1,97,5.9,1.8,953.5,100,2.2,279,Malisheva,0,22,4,2026
2026-04-22 01:00:00,7.0,96,5.9,1.2,953.4,91,1.4,310,Malisheva,1,22,4,2026
2026-04-22 02:00:00,6.9,82,5.0,0.2,953.4,100,3.7,67,Malisheva,2,22,4,2026
2026-04-22 03:00:00,6.5,87,4.8,0.1,953.2,100,2.7,20,Malisheva,3,22,4,2026
2026-04-22 04:00:00,6.5,90,4.7,0.0,953.2,100,3.7,23,Malisheva,4,22,4,2026
2026-04-22 05:00:00,6.6,92,4.7,0.0,953.0,98,5.2,25,Malisheva,5,22,4,2026
2026-04-22 06:00:00,6.5,92,4.6,0.0,953.1,47,5.5,38,Malisheva,6,22,4,2026
2026-04-22 07:00:00,7.0,88,4.6,0.0,953.2,17,8.2,52,Malisheva,7,22,4,2026
2026-04-22 08:00:00,8.1,81,5.8,0.0,953.9,100,7.8,64,Malisheva,8,22,4,2026
2026-04-22 09:00:00,9.4,69,6.2,0.0,954.3,99,11.8,51,Malisheva,9,22,4,2026
2026-04-22 10:00:00,10.2,61,6.5,0.0,954.5,99,14.1,56,Malisheva,10,22,4,2026
2026-04-22 11:00:00,11.5,53,7.9,0.0,954.4,100,12.9,62,Malisheva,11,22,4,2026
2026-04-22 12:00:00,12.2,52,8.6,0.1,954.0,100,12.9,57,Malisheva,12,22,4,2026
2026-04-22 13:00:00,12.5,49,8.8,0.0,953.6,100,13.6,51,Malisheva,13,22,4,2026
2026-04-22 14:00:00,11.5,50,8.1,0.0,953.8,100,10.5,63,Malisheva,14,22,4,2026
2026-04-22 15:00:00,12.1,46,8.7,0.0,953.3,100,9.6,62,Malisheva,15,22,4,2026
2026-04-22 16:00:00,11.8,49,8.2,0.1,953.1,100,11.4,59,Malisheva,16,22,4,2026
2026-04-22 17:00:00,11.2,50,7.4,0.1,953.1,100,13.1,44,Malisheva,17,22,4,2026
2026-04-22 18:00:00,9.5,62,5.4,0.4,953.3,100,16.6,17,Malisheva,18,22,4,2026
2026-04-22 19:00:00,8.4,70,5.2,0.4,953.4,100,11.3,20,Malisheva,19,22,4,2026
2026-04-22 20:00:00,8.0,73,5.6,0.3,953.6,100,6.0,357,Malisheva,20,22,4,2026
2026-04-22 21:00:00,7.5,81,5.1,0.1,954.7,99,6.8,338,Malisheva,21,22,4,2026
2026-04-22 22:00:00,7.1,78,4.6,0.0,955.3,100,6.7,8,Malisheva,22,22,4,2026
2026-04-22 23:00:00,6.9,67,4.4,0.0,955.9,100,3.8,31,Malisheva,23,22,4,2026
2026-04-23 00:00:00,7.0,65,4.9,0.0,955.9,100,0.6,108,Malisheva,0,23,4,2026
2026-04-23 01:00:00,6.7,66,4.5,0.0,955.7,100,0.9,79,Malisheva,1,23,4,2026
2026-04-23 02:00:00,5.8,82,3.7,0.0,955.6,59,3.3,45,Malisheva,2,23,4,2026
2026-04-23 03:00:00,4.1,81,1.5,0.0,955.2,38,3.9,43,Malisheva,3,23,4,2026
2026-04-23 04:00:00,3.3,78,0.5,0.0,955.2,13,4.5,56,Malisheva,4,23,4,2026
2026-04-23 05:00:00,2.4,81,-0.6,0.0,955.0,4,5.3,57,Malisheva,5,23,4,2026
2026-04-23 06:00:00,1.8,86,-1.3,0.0,955.2,4,6.5,58,Malisheva,6,23,4,2026
2026-04-23 07:00:00,3.8,84,0.8,0.0,956.1,9,7.7,57,Malisheva,7,23,4,2026
2026-04-23 08:00:00,6.8,74,4.7,0.0,956.9,2,2.8,55,Malisheva,8,23,4,2026
2026-04-23 09:00:00,9.3,54,6.7,0.1,957.1,13,4.2,50,Malisheva,9,23,4,2026
2026-04-23 10:00:00,11.4,39,7.9,0.1,956.9,38,10.0,41,Malisheva,10,23,4,2026
2026-04-23 11:00:00,12.6,33,9.2,0.0,956.5,63,12.9,49,Malisheva,11,23,4,2026
2026-04-23 12:00:00,13.7,31,10.9,0.0,955.8,48,11.1,51,Malisheva,12,23,4,2026
2026-04-23 13:00:00,14.4,28,11.4,0.0,955.1,98,11.2,40,Malisheva,13,23,4,2026
2026-04-23 14:00:00,14.5,28,11.1,0.0,954.4,100,8.7,4,Malisheva,14,23,4,2026
2026-04-23 15:00:00,14.6,28,10.6,0.0,953.7,86,9.6,356,Malisheva,15,23,4,2026
2026-04-23 16:00:00,15.0,27,11.1,0.0,953.0,100,8.2,14,Malisheva,16,23,4,2026
2026-04-23 17:00:00,14.8,27,10.6,0.0,952.6,74,10.3,41,Malisheva,17,23,4,2026
2026-04-23 18:00:00,13.7,31,9.4,0.0,952.4,20,11.9,85,Malisheva,18,23,4,2026
2026-04-23 19:00:00,10.6,50,7.9,0.0,952.1,38,4.2,95,Malisheva,19,23,4,2026
2026-04-23 20:00:00,9.0,52,6.5,0.0,952.2,55,1.8,53,Malisheva,20,23,4,2026
2026-04-23 21:00:00,8.9,49,5.7,0.0,953.2,16,5.9,47,Malisheva,21,23,4,2026
2026-04-23 22:00:00,6.9,56,3.4,0.0,953.3,0,8.3,57,Malisheva,22,23,4,2026
2026-04-23 23:00:00,5.7,62,2.2,0.0,953.4,0,8.4,71,Malisheva,23,23,4,2026
2026-04-24 00:00:00,4.7,70,1.5,0.0,953.5,0,7.0,64,Malisheva,0,24,4,2026
2026-04-24 01:00:00,4.3,72,1.3,0.0,953.4,96,5.2,49,Malisheva,1,24,4,2026
2026-04-24 02:00:00,4.3,72,1.7,0.0,953.4,96,2.7,23,Malisheva,2,24,4,2026
2026-04-24 03:00:00,4.3,68,1.9,0.0,953.3,48,1.0,22,Malisheva,3,24,4,2026
2026-04-24 04:00:00,4.4,65,2.0,0.0,953.3,32,0.3,45,Malisheva,4,24,4,2026
2026-04-24 05:00:00,4.3,64,1.7,0.0,953.1,14,1.0,59,Malisheva,5,24,4,2026
2026-04-24 06:00:00,4.5,63,2.1,0.0,953.2,88,0.4,27,Malisheva,6,24,4,2026
2026-04-24 07:00:00,6.8,63,4.6,0.0,953.8,95,0.4,333,Malisheva,7,24,4,2026
2026-04-24 08:00:00,8.0,59,5.6,0.0,954.6,100,2.2,222,Malisheva,8,24,4,2026
2026-04-24 09:00:00,10.0,53,7.4,0.0,955.0,100,4.5,196,Malisheva,9,24,4,2026
2026-04-24 10:00:00,11.7,47,8.8,0.0,955.3,7,5.9,198,Malisheva,10,24,4,2026
2026-04-24 11:00:00,13.6,43,11.7,0.0,955.0,0,8.3,202,Malisheva,11,24,4,2026
2026-04-24 12:00:00,15.1,39,14.3,0.0,954.9,45,5.4,217,Malisheva,12,24,4,2026
2026-04-24 13:00:00,16.5,36,16.2,0.0,954.3,98,2.3,238,Malisheva,13,24,4,2026
2026-04-24 14:00:00,17.7,31,16.0,0.0,953.6,96,5.1,184,Malisheva,14,24,4,2026
2026-04-24 15:00:00,17.9,34,15.3,0.0,953.0,4,10.2,154,Malisheva,15,24,4,2026
2026-04-24 16:00:00,17.4,36,13.9,0.0,952.5,16,13.1,168,Malisheva,16,24,4,2026
2026-04-24 17:00:00,17.5,36,14.9,0.0,952.4,31,6.3,219,Malisheva,17,24,4,2026
2026-04-24 18:00:00,16.7,42,15.1,0.0,952.2,5,1.0,59,Malisheva,18,24,4,2026
2026-04-24 19:00:00,13.7,56,11.9,0.0,952.0,2,4.4,63,Malisheva,19,24,4,2026
2026-04-24 20:00:00,12.0,54,9.2,0.0,952.1,4,8.1,45,Malisheva,20,24,4,2026
2026-04-24 21:00:00,11.1,58,7.9,0.0,952.8,0,11.2,57,Malisheva,21,24,4,2026
2026-04-24 22:00:00,10.0,61,6.7,0.0,953.1,0,11.1,63,Malisheva,22,24,4,2026
2026-04-24 23:00:00,8.9,64,5.9,0.0,953.4,0,9.1,56,Malisheva,23,24,4,2026
2026-04-25 00:00:00,8.0,67,5.1,0.0,953.7,0,7.8,52,Malisheva,0,25,4,2026
2026-04-25 01:00:00,7.3,70,4.6,0.0,953.7,0,6.4,52,Malisheva,1,25,4,2026
